code,name,sector
603280,南方路机,C35专用设备制造业
603281,江瀚新材,C26化学原料和化学制品制造业
603282,亚光股份,C35专用设备制造业
603283,赛腾股份,C35专用设备制造业
603284,林平发展,C22造纸和纸制品业
603285,键邦股份,C26化学原料和化学制品制造业
603286,日盈电子,C36汽车制造业
603288,海天味业,C14食品制造业
603289,泰瑞机器,C35专用设备制造业
603290,斯达半导,C39计算机、通信和其他电子设备制造业
603291,联合水务,D46水的生产和供应业
603293,埃泰克,C39计算机、通信和其他电子设备制造业
603296,华勤技术,C39计算机、通信和其他电子设备制造业
603297,永新光学,C40仪器仪表制造业
603298,杭叉集团,C34通用设备制造业
603299,苏盐井神,C26化学原料和化学制品制造业
603300,海南华铁,L71租赁业
603301,振德医疗,C27医药制造业
603303,得邦照明,C38电气机械和器材制造业
603305,旭升集团,C36汽车制造业
603306,华懋科技,C36汽车制造业
603307,扬州金泉,C17纺织业
603308,应流股份,C34通用设备制造业
603309,维力医疗,C35专用设备制造业
603310,巍华新材,C26化学原料和化学制品制造业
603311,金海高科,C35专用设备制造业
603312,西典新能,C38电气机械和器材制造业
603313,梦百合,C21家具制造业
603315,福鞍股份,N77生态保护和环境治理业
603316,诚邦股份,E48土木工程建筑业
603317,天味食品,C14食品制造业
603318,水发燃气,D45燃气生产和供应业
603319,美湖股份,C36汽车制造业
603320,迪贝电气,C34通用设备制造业
603321,梅轮电梯,C34通用设备制造业
603322,超讯科技,I65软件和信息技术服务业
603323,苏农银行,J66货币金融服务
603324,盛剑科技,C35专用设备制造业
603325,博隆技术,C34通用设备制造业
603326,我乐家居,C21家具制造业
603327,福蓉科技,C39计算机、通信和其他电子设备制造业
603328,依顿电子,C39计算机、通信和其他电子设备制造业
603329,上海雅仕,L72商务服务业
603330,天洋新材,C29橡胶和塑料制品业
603331,百达精工,C34通用设备制造业
603332,苏州龙杰,C28化学纤维制造业
603333,福华尚纬,C38电气机械和器材制造业
603334,丰倍生物,C42废弃资源综合利用业
603335,迪生力,C36汽车制造业
603336,宏辉果蔬,C13农副食品加工业
603337,杰克科技,C35专用设备制造业
603338,浙江鼎力,C35专用设备制造业
603339,四方科技,C33金属制品业
603341,龙旗科技,C39计算机、通信和其他电子设备制造业
603344,星德胜,C38电气机械和器材制造业
603345,安井食品,C13农副食品加工业
603348,文灿股份,C36汽车制造业
603350,安乃达,C38电气机械和器材制造业
603351,威尔药业,C25石油、煤炭及其他燃料加工业
603352,至信股份,C36汽车制造业
603353,和顺石油,F52零售业
603355,莱克电气,C38电气机械和器材制造业
603356,华菱精工,C34通用设备制造业
603357,设计总院,M74专业技术服务业
603358,华达科技,C36汽车制造业
603359,*ST东珠,E48土木工程建筑业
603360,百傲化学,C26化学原料和化学制品制造业
603363,傲农生物,C13农副食品加工业
603365,水星家纺,C17纺织业
603366,日出东方,C38电气机械和器材制造业
603367,辰欣药业,C27医药制造业
603368,柳药集团,F51批发业
603369,今世缘,C15酒、饮料和精制茶制造业
603370,华新精科,C38电气机械和器材制造业
603373,安邦护卫,L72商务服务业
603375,盛景微,C39计算机、通信和其他电子设备制造业
603376,大明电子,C36汽车制造业
603377,ST东时,P83教育
603378,*ST亚士,C26化学原料和化学制品制造业
603379,三美股份,C26化学原料和化学制品制造业
603380,易德龙,C39计算机、通信和其他电子设备制造业
603381,永臻股份,C38电气机械和器材制造业
603382,海阳科技,C26化学原料和化学制品制造业
603383,顶点软件,I65软件和信息技术服务业
603385,惠达卫浴,C30非金属矿物制品业
603386,骏亚科技,C39计算机、通信和其他电子设备制造业
603387,基蛋生物,C27医药制造业
603389,*ST亚振,C21家具制造业
603390,通达电气,C39计算机、通信和其他电子设备制造业
603391,力聚热能,C34通用设备制造业
603392,万泰生物,C27医药制造业
603393,新天然气,D45燃气生产和供应业
603395,红四方,C26化学原料和化学制品制造业
603396,金辰股份,C35专用设备制造业
603398,*ST沐邦,C38电气机械和器材制造业
603399,永杉锂业,C32有色金属冶炼和压延加工业
603400,华之杰,C34通用设备制造业
603402,陕西旅游,R88文化艺术业
603406,天富龙,C28化学纤维制造业
603407,长裕集团,C26化学原料和化学制品制造业
603408,建霖家居,C29橡胶和塑料制品业
603409,汇通控股,C36汽车制造业
603416,信捷电气,C40仪器仪表制造业
603418,友升股份,C36汽车制造业
603421,鼎信通讯,C40仪器仪表制造业
603429,*ST集友,C23印刷和记录媒介复制业
603435,嘉德利,C39计算机、通信和其他电子设备制造业
603439,三力制药,C27医药制造业
603444,吉比特,I64互联网和相关服务
603456,九洲药业,C27医药制造业
603458,勘设股份,M74专业技术服务业
603459,红板科技,C39计算机、通信和其他电子设备制造业
603466,风语筑,R88文化艺术业
603477,巨星农牧,A03畜牧业
603486,科沃斯,C39计算机、通信和其他电子设备制造业
603488,展鹏科技,C34通用设备制造业
603489,八方股份,C38电气机械和器材制造业
603496,恒为科技,C39计算机、通信和其他电子设备制造业
603499,翔港科技,C23印刷和记录媒介复制业
603500,祥和实业,C37铁路、船舶、航空航天和其他运输设备制造业
603501,豪威集团,C39计算机、通信和其他电子设备制造业
603505,金石资源,B10非金属矿采选业
603506,南都物业,K70房地产业
603507,振江股份,C38电气机械和器材制造业
603508,思维列控,C37铁路、船舶、航空航天和其他运输设备制造业
603511,爱慕股份,C18纺织服装、服饰业
603515,欧普照明,C38电气机械和器材制造业
603516,淳中科技,C39计算机、通信和其他电子设备制造业
603517,ST绝味,C13农副食品加工业
603518,锦泓集团,C18纺织服装、服饰业
603519,立霸股份,C38电气机械和器材制造业
603520,司太立,C27医药制造业
603527,众源新材,C32有色金属冶炼和压延加工业
603528,多伦科技,I65软件和信息技术服务业
603529,爱玛科技,C37铁路、船舶、航空航天和其他运输设备制造业
603530,神马电力,C38电气机械和器材制造业
603533,掌阅科技,I64互联网和相关服务
603535,嘉诚国际,G59装卸搬运和仓储业
603536,惠发食品,C13农副食品加工业
603538,美诺华,C27医药制造业
603551,奥普科技,C38电气机械和器材制造业
603556,海兴电力,C40仪器仪表制造业
603557,*ST起步,C19皮革、毛皮、羽毛及其制品和制鞋业
603558,健盛集团,C18纺织服装、服饰业
603559,ST通脉,I63电信、广播电视和卫星传输服务
603565,中谷物流,G55水上运输业
603566,普莱柯,C27医药制造业
603567,珍宝岛,C27医药制造业
603568,伟明环保,N77生态保护和环境治理业
603569,长久物流,G54道路运输业
603577,汇金通,C33金属制品业
603578,三星新材,C30非金属矿物制品业
603579,荣泰健康,C38电气机械和器材制造业
603580,*ST艾艾,C29橡胶和塑料制品业
603583,捷昌驱动,C38电气机械和器材制造业
603585,苏利股份,C26化学原料和化学制品制造业
603586,金麒麟,C36汽车制造业
603587,地素时尚,C18纺织服装、服饰业
603588,高能环境,N77生态保护和环境治理业
603589,口子窖,C15酒、饮料和精制茶制造业
603590,康辰药业,C27医药制造业
603595,ST东尼,C39计算机、通信和其他电子设备制造业
603596,伯特利,C36汽车制造业
603598,引力传媒,L72商务服务业
603599,广信股份,C26化学原料和化学制品制造业
603600,永艺股份,C21家具制造业
603601,再升科技,C30非金属矿物制品业
603602,纵横通信,I65软件和信息技术服务业
603605,珀莱雅,C26化学原料和化学制品制造业
603606,东方电缆,C38电气机械和器材制造业
603607,京华激光,C22造纸和纸制品业
603608,天创时尚,C19皮革、毛皮、羽毛及其制品和制鞋业
603609,禾丰股份,C13农副食品加工业
603610,麒盛科技,C21家具制造业
603611,诺力股份,C34通用设备制造业
603612,索通发展,C30非金属矿物制品业
603613,国联股份,I64互联网和相关服务
603615,茶花股份,C29橡胶和塑料制品业
603616,韩建河山,C30非金属矿物制品业
603617,君禾股份,C34通用设备制造业
603618,杭电股份,C38电气机械和器材制造业
603619,中曼石油,B07石油和天然气开采业
603626,科森科技,C33金属制品业
603628,清源股份,C38电气机械和器材制造业
603629,利通电子,C33金属制品业
603630,拉芳家化,C26化学原料和化学制品制造业
603633,徕木股份,C39计算机、通信和其他电子设备制造业
603636,南威软件,I65软件和信息技术服务业
603637,镇海股份,E48土木工程建筑业
603638,艾迪精密,C35专用设备制造业
603639,海利尔,C26化学原料和化学制品制造业
603648,畅联股份,L72商务服务业
603650,彤程新材,C26化学原料和化学制品制造业
603655,朗博科技,C29橡胶和塑料制品业
603656,泰禾智能,C35专用设备制造业
603657,春光科技,C29橡胶和塑料制品业
603658,安图生物,C27医药制造业
603659,璞泰来,C39计算机、通信和其他电子设备制造业
603660,苏州科达,C39计算机、通信和其他电子设备制造业
603661,恒林股份,C21家具制造业
603662,柯力传感,C39计算机、通信和其他电子设备制造业
603663,三祥新材,C30非金属矿物制品业
603665,康隆达,C17纺织业
603666,亿嘉和,C34通用设备制造业
603667,五洲新春,C34通用设备制造业
603668,天马科技,C13农副食品加工业
603669,灵康药业,C27医药制造业
603676,卫信康,C27医药制造业
603677,奇精机械,C38电气机械和器材制造业
603678,火炬电子,C39计算机、通信和其他电子设备制造业
603679,华体科技,C38电气机械和器材制造业
603680,今创集团,C37铁路、船舶、航空航天和其他运输设备制造业
603681,永冠新材,C26化学原料和化学制品制造业
603682,锦和商管,L72商务服务业
603683,晶华新材,C26化学原料和化学制品制造业
603685,晨丰科技,C38电气机械和器材制造业
603686,福龙马,N78公共设施管理业
603687,大胜达,C22造纸和纸制品业
603688,石英股份,C30非金属矿物制品业
603689,皖天然气,D45燃气生产和供应业
603690,至纯科技,C35专用设备制造业
603693,江苏新能,D44电力、热力生产和供应业
603696,安记食品,C14食品制造业
603697,有友食品,C13农副食品加工业
603698,航天工程,C35专用设备制造业
603699,纽威股份,C34通用设备制造业
603700,宁水集团,C40仪器仪表制造业
603701,德宏股份,C38电气机械和器材制造业
603703,盛洋科技,C38电气机械和器材制造业
603706,东方环宇,D45燃气生产和供应业
603707,健友股份,C27医药制造业
603708,家家悦,F52零售业
603709,中源家居,C21家具制造业
603711,香飘飘,C15酒、饮料和精制茶制造业
603712,七一二,C39计算机、通信和其他电子设备制造业
603713,密尔克卫,G58多式联运和运输代理业
603716,塞力医疗,F51批发业
603717,天域生物,A03畜牧业
603718,*ST海利,C27医药制造业
603719,良品铺子,F52零售业
603721,中广天择,R87广播、电视、电影和录音制作业
603722,阿科力,C26化学原料和化学制品制造业
603725,天安新材,C30非金属矿物制品业
603726,朗迪集团,C29橡胶和塑料制品业
603727,博迈科,B11开采专业及辅助性活动
603728,鸣志电器,C38电气机械和器材制造业
603729,ST龙韵,L72商务服务业
603730,岱美股份,C36汽车制造业
603733,仙鹤股份,C22造纸和纸制品业
603737,三棵树,C26化学原料和化学制品制造业
603738,泰晶科技,C39计算机、通信和其他电子设备制造业
603739,蔚蓝生物,C14食品制造业
603755,日辰股份,C14食品制造业
603757,大元泵业,C34通用设备制造业
603758,秦安股份,C36汽车制造业
603759,海天股份,D46水的生产和供应业
603766,隆鑫通用,C37铁路、船舶、航空航天和其他运输设备制造业
603767,中马传动,C36汽车制造业
603768,常青股份,C36汽车制造业
603773,沃格光电,C39计算机、通信和其他电子设备制造业
603776,永安行,I65软件和信息技术服务业
603777,来伊份,F52零售业
603778,国晟科技,C38电气机械和器材制造业
603779,威龙股份,C15酒、饮料和精制茶制造业
603786,科博达,C36汽车制造业
603787,新日股份,C37铁路、船舶、航空航天和其他运输设备制造业
603788,宁波高发,C36汽车制造业
603789,ST星农,C35专用设备制造业
603790,雅运股份,C26化学原料和化学制品制造业
603797,联泰环保,N77生态保护和环境治理业
603798,康普顿,C25石油、煤炭及其他燃料加工业
603799,华友钴业,C32有色金属冶炼和压延加工业
603800,洪田股份,C35专用设备制造业
603801,志邦家居,C21家具制造业
603803,瑞斯康达,C39计算机、通信和其他电子设备制造业
603806,福斯特,C29橡胶和塑料制品业
603808,歌力思,C18纺织服装、服饰业
603809,豪能股份,C36汽车制造业
603810,丰山集团,C26化学原料和化学制品制造业
603811,诚意药业,C27医药制造业
603813,原尚股份,G54道路运输业
603815,交建股份,E48土木工程建筑业
603816,顾家家居,C21家具制造业
603817,海峡环保,D46水的生产和供应业
603818,曲美家居,C21家具制造业
603819,神力股份,C38电气机械和器材制造业
603822,ST嘉澳,C25石油、煤炭及其他燃料加工业
603823,百合花,C26化学原料和化学制品制造业
603825,ST华扬,L72商务服务业
603826,坤彩科技,C26化学原料和化学制品制造业
603828,*ST利达,E50建筑装饰、装修和其他建筑业
603829,洛凯股份,C38电气机械和器材制造业
603833,欧派家居,C21家具制造业
603836,海程邦达,L72商务服务业
603838,*ST四通,C30非金属矿物制品业
603839,安正时尚,C18纺织服装、服饰业
603843,*ST正平,E48土木工程建筑业
603848,好太太,C33金属制品业
603855,华荣股份,C35专用设备制造业
603856,东宏股份,C29橡胶和塑料制品业
603858,步长制药,C27医药制造业
603859,能科科技,I65软件和信息技术服务业
603860,中公高科,M74专业技术服务业
603861,白云电器,C38电气机械和器材制造业
603863,松炀资源,C22造纸和纸制品业
603866,桃李面包,C14食品制造业
603867,新化股份,C26化学原料和化学制品制造业
603868,飞科电器,C38电气机械和器材制造业
603869,ST智知,I65软件和信息技术服务业
603871,嘉友国际,G58多式联运和运输代理业
603876,鼎胜新材,C32有色金属冶炼和压延加工业
603877,太平鸟,C18纺织服装、服饰业
603878,武进不锈,C31黑色金属冶炼和压延加工业
603879,永悦科技,C26化学原料和化学制品制造业
603880,南卫股份,C27医药制造业
603881,数据港,I65软件和信息技术服务业
603882,金域医学,Q84卫生
603883,老百姓,F52零售业
603885,吉祥航空,G56航空运输业
603886,元祖股份,C14食品制造业
603887,城地香江,I65软件和信息技术服务业
603888,新华网,I64互联网和相关服务
603889,新澳股份,C17纺织业
603890,春秋电子,C39计算机、通信和其他电子设备制造业
603893,瑞芯微,C39计算机、通信和其他电子设备制造业
603895,天永智能,C35专用设备制造业
603896,寿仙谷,C27医药制造业
603897,长城科技,C38电气机械和器材制造业
603898,好莱客,C21家具制造业
603899,晨光股份,C24文教、工美、体育和娱乐用品制造业
603900,莱绅通灵,F52零售业
603901,永创智能,C34通用设备制造业
603903,中持股份,N77生态保护和环境治理业
603906,龙蟠科技,C39计算机、通信和其他电子设备制造业
603908,牧高笛,C17纺织业
603909,建发合诚,E48土木工程建筑业
603912,佳力图,C34通用设备制造业
603915,国茂股份,C34通用设备制造业
603916,苏博特,C26化学原料和化学制品制造业
603917,合力科技,C35专用设备制造业
603918,金桥信息,I65软件和信息技术服务业
603919,金徽酒,C15酒、饮料和精制茶制造业
603920,世运电路,C39计算机、通信和其他电子设备制造业
603922,ST金鸿顺,C36汽车制造业
603926,铁流股份,C36汽车制造业
603927,中科软,I65软件和信息技术服务业
603928,兴业股份,C26化学原料和化学制品制造业
603929,亚翔集成,E49建筑安装业
603931,格林达,C26化学原料和化学制品制造业
603933,睿能科技,C39计算机、通信和其他电子设备制造业
603936,博敏电子,C39计算机、通信和其他电子设备制造业
603937,丽岛新材,C33金属制品业
603938,三孚股份,C26化学原料和化学制品制造业
603939,益丰药房,F52零售业
603948,建业股份,C26化学原料和化学制品制造业
603949,雪龙集团,C36汽车制造业
603950,长源东谷,C36汽车制造业
603955,大千生态,E48土木工程建筑业
603956,威派格,C35专用设备制造业
603958,哈森股份,C19皮革、毛皮、羽毛及其制品和制鞋业
603959,ST百利,E48土木工程建筑业
603960,克来机电,C35专用设备制造业
603966,法兰泰克,C34通用设备制造业
603967,中创物流,G58多式联运和运输代理业
603968,醋化股份,C26化学原料和化学制品制造业
603969,银龙股份,C33金属制品业
603970,中农立华,F51批发业
603976,正川股份,C27医药制造业
603977,国泰集团,C26化学原料和化学制品制造业
603978,深圳新星,C32有色金属冶炼和压延加工业
603979,金诚信,B11开采专业及辅助性活动
603980,吉华集团,C26化学原料和化学制品制造业
603982,泉峰汽车,C36汽车制造业
603983,丸美生物,C26化学原料和化学制品制造业
603985,恒润股份,C33金属制品业
603986,兆易创新,C39计算机、通信和其他电子设备制造业
603987,康德莱,C35专用设备制造业
603988,中电电机,C38电气机械和器材制造业
603989,艾华集团,C39计算机、通信和其他电子设备制造业
603990,麦迪科技,I65软件和信息技术服务业
603991,领先股份,C29橡胶和塑料制品业
603992,松霖科技,C29橡胶和塑料制品业
603993,洛阳钼业,B09有色金属矿采选业
603995,甬金股份,C31黑色金属冶炼和压延加工业
603997,继峰股份,C36汽车制造业
603998,方盛制药,C27医药制造业
603999,读者传媒,R86新闻和出版业
605001,威奥股份,C37铁路、船舶、航空航天和其他运输设备制造业
605003,众望布艺,C17纺织业
605005,合兴股份,C36汽车制造业
605006,山东玻纤,C30非金属矿物制品业
605007,五洲特纸,C22造纸和纸制品业
605008,长鸿高科,C26化学原料和化学制品制造业
605009,豪悦护理,C22造纸和纸制品业
605011,杭州热电,D44电力、热力生产和供应业
605016,百龙创园,C14食品制造业
605018,长华集团,C36汽车制造业
605020,永和股份,C26化学原料和化学制品制造业
605028,世茂能源,D44电力、热力生产和供应业
605033,美邦股份,C26化学原料和化学制品制造业
605050,福然德,G58多式联运和运输代理业
605055,迎丰股份,C17纺织业
605056,咸亨国际,F51批发业
605058,澳弘电子,C39计算机、通信和其他电子设备制造业
605060,联德股份,C34通用设备制造业
605066,天正电气,C38电气机械和器材制造业
605068,明新旭腾,C19皮革、毛皮、羽毛及其制品和制鞋业
605069,正和生态,N77生态保护和环境治理业
605077,华康股份,C14食品制造业
605080,浙江自然,C17纺织业
605086,龙高股份,B10非金属矿采选业
605088,冠盛股份,C36汽车制造业
605089,味知香,C13农副食品加工业
605090,九丰能源,D45燃气生产和供应业
605098,行动教育,P83教育
605099,共创草坪,C29橡胶和塑料制品业
605100,华丰股份,C34通用设备制造业
605108,同庆楼,H62餐饮业
605111,新洁能,C39计算机、通信和其他电子设备制造业
605116,奥锐特,C27医药制造业
605117,德业股份,C38电气机械和器材制造业
605118,力鼎光电,C39计算机、通信和其他电子设备制造业
605122,四方新材,C30非金属矿物制品业
605123,派克新材,C33金属制品业
605128,上海沿浦,C36汽车制造业
605133,嵘泰股份,C36汽车制造业
605136,丽人丽妆,F52零售业
605138,盛泰集团,C18纺织服装、服饰业
605151,西上海,C36汽车制造业
605155,西大门,C17纺织业
605158,华达新材,C33金属制品业
605162,新中港,D44电力、热力生产和供应业
605166,聚合顺,C26化学原料和化学制品制造业
605167,利柏特,E48土木工程建筑业
605168,三人行,L72商务服务业
605169,洪通燃气,D45燃气生产和供应业
605177,东亚药业,C27医药制造业
605178,时空科技,E50建筑装饰、装修和其他建筑业
605179,一鸣食品,C14食品制造业
605180,华生科技,C17纺织业
605183,确成股份,C26化学原料和化学制品制造业
605186,健麾信息,C35专用设备制造业
605188,国光连锁,F52零售业
605189,富春染织,C17纺织业
605196,华通线缆,C38电气机械和器材制造业
605198,安德利,C15酒、饮料和精制茶制造业
605199,ST葫芦娃,C27医药制造业
605208,永茂泰,C32有色金属冶炼和压延加工业
605218,伟时电子,C39计算机、通信和其他电子设备制造业
605222,起帆电缆,C38电气机械和器材制造业
605228,神通科技,C36汽车制造业
605255,天普股份,C29橡胶和塑料制品业
605258,协和电子,C39计算机、通信和其他电子设备制造业
605259,绿田机械,C34通用设备制造业
605266,健之佳,F52零售业
605268,王力安防,C33金属制品业
605277,新亚电子,C38电气机械和器材制造业
605286,同力天启,C34通用设备制造业
605287,德才股份,E50建筑装饰、装修和其他建筑业
605288,凯迪股份,C38电气机械和器材制造业
605289,罗曼股份,E50建筑装饰、装修和其他建筑业
605296,神农集团,A03畜牧业
605298,必得科技,C37铁路、船舶、航空航天和其他运输设备制造业
605299,舒华体育,C24文教、工美、体育和娱乐用品制造业
605300,佳禾食品,C14食品制造业
605303,园林股份,E48土木工程建筑业
605305,中际联合,C35专用设备制造业
605318,法狮龙,C41其他制造业
605319,无锡振华,C36汽车制造业
605333,沪光股份,C36汽车制造业
605336,*ST帅电,C38电气机械和器材制造业
605337,李子园,C15酒、饮料和精制茶制造业
605338,巴比食品,C14食品制造业
605339,南侨食品,C14食品制造业
605358,立昂微,C39计算机、通信和其他电子设备制造业
605365,立达信,C38电气机械和器材制造业
605366,宏柏新材,C26化学原料和化学制品制造业
605368,蓝天燃气,D45燃气生产和供应业
605369,拱东医疗,C35专用设备制造业
605376,博迁新材,C39计算机、通信和其他电子设备制造业
605377,华旺科技,C22造纸和纸制品业
605378,野马电池,C38电气机械和器材制造业
605388,均瑶健康,C15酒、饮料和精制茶制造业
605389,长龄液压,C34通用设备制造业
605398,新炬网络,I65软件和信息技术服务业
605399,晨光新材,C26化学原料和化学制品制造业
605488,福莱新材,C29橡胶和塑料制品业
605499,东鹏饮料,C15酒、饮料和精制茶制造业
605500,森林包装,C22造纸和纸制品业
605507,国邦医药,C27医药制造业
605555,德昌股份,C38电气机械和器材制造业
605566,福莱蒽特,C26化学原料和化学制品制造业
605567,春雪食品,C13农副食品加工业
605577,龙版传媒,R86新闻和出版业
605580,恒盛能源,D44电力、热力生产和供应业
605588,冠石科技,C39计算机、通信和其他电子设备制造业
605589,圣泉集团,C26化学原料和化学制品制造业
605598,上海港湾,E48土木工程建筑业
605599,菜百股份,F52零售业
